mode	moment	kind	want	got	right	valid	ms	text
prompt	M26	oblique verb	leave	REJECTED:unparseable	0	0	3795	I'm away home, Sam. Don't let the phone bite.
prompt	M26	argument	set_cut(skim)	REJECTED:unparseable	0	0	3793	The office is taking an extra slice off your fares from now on. Sorry, times are tight.
prompt	M26	novel	novel	REJECTED:unparseable	0	0	3799	Sit there, I'll make you a cup of tea. You look done in.
prompt	M27	talk	speech	speech	1	1	3897	Has the number twelve been through yet?
prompt	M27	talk	speech	speech	1	1	2871	Freezing in this shelter. The wind comes straight off the harbour.
prompt	M27	talk	speech	REJECTED:unparseable	1	0	3784	You lived round here long?
prompt	M27	talk	speech	speech	1	1	2923	Seen Noor lately? She used to get this bus.
prompt	M27	verb's words, not the verb	speech	speech	1	1	3007	I doubt the bus'll come before dark, to be honest.
prompt	M27	plain verb	lean_on	REJECTED:unparseable	0	0	3797	Keep what you saw to yourself, or you'll regret it. I mean that.
prompt	M27	oblique verb	lean_on	REJECTED:unparseable	0	0	3843	Lot of people on this road talk. Lot of them end up wishing they hadn't. You're not one of them, are you?
prompt	M27	oblique verb	plant_doubt	REJECTED:unparseable	0	0	3793	Funny, I heard it wasn't Rocco at all that night. Word is he was across town the whole time.
prompt	M27	oblique verb	plant_doubt	REJECTED:unparseable	0	0	3799	between us, the story going round has it backwards. ask yourself who gains from blaming Rocco
prompt	M27	novel	novel	speech	0	1	3355	Here, take my umbrella, I'm only going round the corner.
prompt	M28	talk	speech	REJECTED:unparseable	1	0	4868	How are you holding up, Lena?
prompt	M28	talk	speech	REJECTED:unparseable	1	0	3807	Good turnout. More than I expected for Mickey.
prompt	M28	talk	speech	REJECTED:unparseable	1	0	3853	Father Emil said some good words, didn't he?
prompt	M28	talk	speech	REJECTED:unparseable	1	0	3787	Who's June? She keeps looking over here.
prompt	M28	talk	speech	REJECTED:unparseable	1	0	3748	Did Mickey ever talk about me?
prompt	M28	talk	speech	speech	1	1	3370	i didnt really know him, which feels wrong standing here
prompt	M28	talk	speech	REJECTED:unparseable	1	0	3746	Those sandwiches have seen better days.
prompt	M28	talk	speech	REJECTED:unparseable	1	0	3759	What happens to the office now, do you reckon?
prompt	M28	novel	novel	REJECTED:unparseable	0	0	3764	Let me fetch you a cup of tea and a slice of that cake.
prompt	M28	novel	novel	REJECTED:unparseable	0	0	3766	I'll help stack these chairs so June can get off home.
prompt	M29	talk	speech	REJECTED:unparseable	1	0	5082	Bit grim down here. Who did the painting on the walls?
prompt	M29	talk	speech	REJECTED:unparseable	1	0	3742	You waiting for someone, or do you just like the view?
prompt	M29	talk	speech	REJECTED:unparseable	1	0	3746	Cold place to stand about all day.
prompt	M29	talk	speech	REJECTED:unparseable	1	0	3771	what's the parade like after dark these days
prompt	M29	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3746	Danny Ro? Never met the man. Is he as mad as they say?
prompt	M29	plain verb	pay_off(40)	REJECTED:unparseable	0	0	3740	Forty quid to keep your mouth shut about seeing me here.
prompt	M29	oblique verb	threaten(quiet)	REJECTED:unparseable	0	0	3750	Nice and quiet now, just you and me. Breathe a word about tonight and you'll wish you hadn't.
prompt	M29	oblique verb	inform(Danny Ro)	REJECTED:unparseable	0	0	3748	Danny Ro's had his run. I'm going to have a word with a detective I know about him.
prompt	M29	argument	threaten(loud)	REJECTED:unparseable	0	0	3794	OI! I'M SAYING THIS SO THE WHOLE UNDERPASS HEARS IT - YOU TALK AND YOU'RE FINISHED!
prompt	M29	novel	novel	speech	0	1	3448	Hold still, let me have a look at that cut on your hand.
prompt	M30	talk	speech	speech	1	1	4918	What's the film? I can't make head nor tail of it.
prompt	M30	talk	speech	REJECTED:unparseable	1	0	3732	Do you always do business during the pictures?
prompt	M30	talk	speech	REJECTED:unparseable	1	0	3744	Sera Kest said I'd find you back here.
prompt	M30	talk	speech	REJECTED:unparseable	1	0	3729	these seats are murder on the back
prompt	M30	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3742	Nobody ever informs on anybody in the Hook, do they? Funny place.
prompt	M30	plain verb	inform(Sera Kest)	inform(Sera Kest)	1	1	3061	I'm going to tell the police what Sera Kest has been up to.
prompt	M30	oblique verb	use_hook	REJECTED:unparseable	0	0	3742	That little business with the kiosk takings. I know about it, and I think you'll help me now.
prompt	M30	oblique verb	leave	speech	0	1	3438	Enjoy the rest of the film. I'll see myself out.
prompt	M30	argument	inform(Aldous Vane)	REJECTED:unparseable	0	0	3752	Councillor Vane's name is going to a detective sergeant I know. All of it, the lot.
prompt	M30	novel	novel	REJECTED:unparseable	0	0	3744	Here, I brought you a choc ice from the kiosk. Go on, take it.
