mode	moment	kind	want	got	right	valid	ms	text
prompt	M28	novel	novel	REJECTED:unparseable	0	0	3809	Let me fetch you a cup of tea and a slice of that cake.
prompt	M28	novel	novel	REJECTED:unparseable	0	0	3810	I'll help stack these chairs so June can get off home.
prompt	M29	talk	speech	speech	1	1	3206	Bit grim down here. Who did the painting on the walls?
prompt	M29	talk	speech	speech	1	1	2163	You waiting for someone, or do you just like the view?
prompt	M29	talk	speech	speech	1	1	3610	Cold place to stand about all day.
prompt	M29	talk	speech	speech	1	1	1865	what's the parade like after dark these days
prompt	M29	verb's words, not the verb	speech	speech	1	1	2296	Danny Ro? Never met the man. Is he as mad as they say?
prompt	M29	plain verb	pay_off(40)	REJECTED:unparseable	0	0	3774	Forty quid to keep your mouth shut about seeing me here.
prompt	M29	oblique verb	threaten(quiet)	REJECTED:unparseable	0	0	3797	Nice and quiet now, just you and me. Breathe a word about tonight and you'll wish you hadn't.
prompt	M29	oblique verb	inform(Danny Ro)	REJECTED:unparseable	0	0	3794	Danny Ro's had his run. I'm going to have a word with a detective I know about him.
prompt	M29	argument	threaten(loud)	threaten(loud)	1	1	3303	OI! I'M SAYING THIS SO THE WHOLE UNDERPASS HEARS IT - YOU TALK AND YOU'RE FINISHED!
prompt	M29	novel	novel	REJECTED:unparseable	0	0	3784	Hold still, let me have a look at that cut on your hand.
prompt	M30	talk	speech	speech	1	1	2709	What's the film? I can't make head nor tail of it.
prompt	M30	talk	speech	speech	1	1	1986	Do you always do business during the pictures?
prompt	M30	talk	speech	REJECTED:unparseable	1	0	3789	Sera Kest said I'd find you back here.
prompt	M30	talk	speech	speech	1	1	1827	these seats are murder on the back
prompt	M30	verb's words, not the verb	speech	speech	1	1	2074	Nobody ever informs on anybody in the Hook, do they? Funny place.
prompt	M30	plain verb	inform(Sera Kest)	inform(Sera Kest)	1	1	2488	I'm going to tell the police what Sera Kest has been up to.
prompt	M30	oblique verb	use_hook	use_hook	1	1	3083	That little business with the kiosk takings. I know about it, and I think you'll help me now.
prompt	M30	oblique verb	leave	leave	1	1	1644	Enjoy the rest of the film. I'll see myself out.
prompt	M30	argument	inform(Aldous Vane)	inform(Aldous Vane)	1	1	2474	Councillor Vane's name is going to a detective sergeant I know. All of it, the lot.
prompt	M30	novel	novel	speech	0	1	3104	Here, I brought you a choc ice from the kiosk. Go on, take it.
